Generation :   1  |  Min :  -185  |  Avg :  -116  |  Max :   -86
Generation :  89  |  Min :  -180  |  Avg :   -87  |  Max :     5
Generation :  90  |  Min :  -160  |  Avg :   -85  |  Max :     9
Generation :  91  |  Min :  -172  |  Avg :   -89  |  Max :   -11
Generation :  92  |  Min :  -183  |  Avg :   -94  |  Max :     2
Generation :  93  |  Min :  -172  |  Avg :   -82  |  Max :     8
Generation :  94  |  Min :  -170  |  Avg :   -90  |  Max :    16
Generation :  95  |  Min :  -181  |  Avg :   -94  |  Max :   -11
Generation :  96  |  Min :  -153  |  Avg :   -86  |  Max :   -16
Generation :  97  |  Min :  -173  |  Avg :   -94  |  Max :     0
Generation :  98  |  Min :  -136  |  Avg :   -93  |  Max :    25
Generation :  99  |  Min :  -156  |  Avg :   -90  |  Max :     4
Generation : 100  |  Min :  -169  |  Avg :   -92  |  Max :     8

----------------------
next  hardcore generations:::

Generation :   1  |  Min :  -171  |  Avg :   -86  |  Max :    21
Generation :   2  |  Min :  -156  |  Avg :   -89  |  Max :     9
Generation :   3  |  Min :  -148  |  Avg :   -89  |  Max :    -6
Generation :   4  |  Min :  -161  |  Avg :   -85  |  Max :    25
Generation :   5  |  Min :  -161  |  Avg :   -90  |  Max :     4
Generation :   6  |  Min :  -169  |  Avg :   -89  |  Max :    30
Generation :   7  |  Min :  -179  |  Avg :   -89  |  Max :    -7
Generation :   8  |  Min :  -167  |  Avg :   -89  |  Max :    -3
Generation :   9  |  Min :  -190  |  Avg :   -90  |  Max :    40
Generation :  10  |  Min :  -157  |  Avg :   -90  |  Max :    -7
Generation :  11  |  Min :  -197  |  Avg :   -91  |  Max :   -13
Generation :  12  |  Min :  -158  |  Avg :   -93  |  Max :    11
Generation :  13  |  Min :  -165  |  Avg :   -96  |  Max :    22
Generation :  14  |  Min :  -142  |  Avg :   -86  |  Max :    11
Generation :  15  |  Min :  -140  |  Avg :   -89  |  Max :   -11
Generation :  16  |  Min :  -156  |  Avg :   -96  |  Max :    18
Generation :  17  |  Min :  -166  |  Avg :   -90  |  Max :    10
Generation :  18  |  Min :  -156  |  Avg :   -93  |  Max :     8
Generation :  19  |  Min :  -170  |  Avg :   -94  |  Max :     2
Generation :  20  |  Min :  -177  |  Avg :   -91  |  Max :    -3
Generation :  21  |  Min :  -158  |  Avg :   -88  |  Max :    13
Generation :  22  |  Min :  -162  |  Avg :   -90  |  Max :    10
Generation :  23  |  Min :  -157  |  Avg :   -91  |  Max :    -7
Generation :  24  |  Min :  -188  |  Avg :   -93  |  Max :    -4
Generation :  25  |  Min :  -148  |  Avg :   -90  |  Max :     8
Generation :  26  |  Min :  -146  |  Avg :   -92  |  Max :    24
Generation :  27  |  Min :  -151  |  Avg :   -90  |  Max :    -2
Generation :  28  |  Min :  -149  |  Avg :   -93  |  Max :    -9
Generation :  29  |  Min :  -153  |  Avg :   -97  |  Max :   -16
Generation :  30  |  Min :  -177  |  Avg :   -96  |  Max :    -3
Generation :  31  |  Min :  -169  |  Avg :   -90  |  Max :     6
Generation :  32  |  Min :  -147  |  Avg :   -92  |  Max :   -27
Generation :  33  |  Min :  -144  |  Avg :   -85  |  Max :    -9
Generation :  34  |  Min :  -179  |  Avg :   -93  |  Max :     3
Generation :  35  |  Min :  -144  |  Avg :   -96  |  Max :    -5
Generation :  36  |  Min :  -193  |  Avg :   -99  |  Max :   -18
Generation :  37  |  Min :  -180  |  Avg :   -94  |  Max :   -19
Generation :  38  |  Min :  -177  |  Avg :   -92  |  Max :   -26
Generation :  39  |  Min :  -144  |  Avg :   -95  |  Max :    -7
Generation :  40  |  Min :  -168  |  Avg :   -96  |  Max :   -16
Generation :  41  |  Min :  -158  |  Avg :   -98  |  Max :    -6
Generation :  42  |  Min :  -156  |  Avg :   -98  |  Max :   -31
Generation :  43  |  Min :  -189  |  Avg :   -97  |  Max :   -15
Generation :  44  |  Min :  -180  |  Avg :   -96  |  Max :    -3
Generation :  45  |  Min :  -152  |  Avg :   -93  |  Max :    -4
Generation :  46  |  Min :  -166  |  Avg :   -95  |  Max :     1
Generation :  47  |  Min :  -162  |  Avg :   -97  |  Max :    27
Generation :  48  |  Min :  -182  |  Avg :   -94  |  Max :    15
Generation :  49  |  Min :  -216  |  Avg :   -93  |  Max :    -3
Generation :  50  |  Min :  -170  |  Avg :   -95  |  Max :    -6
Generation :  51  |  Min :  -155  |  Avg :  -100  |  Max :    -6
Generation :  52  |  Min :  -172  |  Avg :   -99  |  Max :   -27
Generation :  53  |  Min :  -159  |  Avg :  -102  |  Max :     7
Generation :  54  |  Min :  -160  |  Avg :   -95  |  Max :    26
Generation :  55  |  Min :  -148  |  Avg :   -94  |  Max :     4
Generation :  56  |  Min :  -168  |  Avg :  -101  |  Max :    32
Generation :  57  |  Min :  -159  |  Avg :   -95  |  Max :     8
Generation :  58  |  Min :  -153  |  Avg :   -94  |  Max :   -16
Generation :  59  |  Min :  -199  |  Avg :   -97  |  Max :   -18
Generation :  60  |  Min :  -143  |  Avg :   -97  |  Max :   -30
Generation :  61  |  Min :  -159  |  Avg :   -95  |  Max :   -11
Generation :  62  |  Min :  -189  |  Avg :   -95  |  Max :    -7
Generation :  63  |  Min :  -181  |  Avg :   -99  |  Max :   -21
Generation :  64  |  Min :  -146  |  Avg :   -98  |  Max :     8
Generation :  65  |  Min :  -155  |  Avg :   -88  |  Max :    30
Generation :  66  |  Min :  -182  |  Avg :   -92  |  Max :    14
Generation :  67  |  Min :  -162  |  Avg :   -95  |  Max :    -9
Generation :  68  |  Min :  -166  |  Avg :   -93  |  Max :   -17
Generation :  69  |  Min :  -153  |  Avg :   -91  |  Max :    14
Generation :  70  |  Min :  -153  |  Avg :   -94  |  Max :    10
Generation :  71  |  Min :  -177  |  Avg :   -92  |  Max :    30
Generation :  72  |  Min :  -148  |  Avg :   -93  |  Max :    -3
Generation :  73  |  Min :  -157  |  Avg :   -87  |  Max :     0
Generation :  74  |  Min :  -164  |  Avg :   -96  |  Max :     4
Generation :  75  |  Min :  -168  |  Avg :   -93  |  Max :   -16
Generation :  76  |  Min :  -210  |  Avg :   -93  |  Max :     0
Generation :  77  |  Min :  -179  |  Avg :   -98  |  Max :   -33
