Generation : 176  |  Min :  -174  |  Avg :   -91  |  Max :    20
Generation : 177  |  Min :  -171  |  Avg :   -89  |  Max :    -0
Generation : 178  |  Min :  -213  |  Avg :   -99  |  Max :   -27
Generation : 179  |  Min :  -170  |  Avg :   -88  |  Max :    21
Generation : 180  |  Min :  -166  |  Avg :   -73  |  Max :    25
Generation : 181  |  Min :  -152  |  Avg :   -96  |  Max :    -4
Generation : 182  |  Min :  -188  |  Avg :   -92  |  Max :    -3
Generation : 183  |  Min :  -190  |  Avg :   -91  |  Max :    -8
Generation : 184  |  Min :  -157  |  Avg :   -93  |  Max :     3
Generation : 185  |  Min :  -161  |  Avg :   -89  |  Max :    18
Generation : 186  |  Min :  -193  |  Avg :   -98  |  Max :   -41
Generation : 187  |  Min :  -186  |  Avg :   -89  |  Max :    -8
Generation : 188  |  Min :  -157  |  Avg :   -94  |  Max :    -1
Generation : 189  |  Min :  -177  |  Avg :   -97  |  Max :   -14
Generation : 190  |  Min :  -184  |  Avg :  -102  |  Max :   -61
Generation : 191  |  Min :  -152  |  Avg :   -90  |  Max :    -2
Generation : 192  |  Min :  -174  |  Avg :   -95  |  Max :    13
Generation : 193  |  Min :  -158  |  Avg :   -76  |  Max :    14
Generation : 194  |  Min :  -146  |  Avg :   -87  |  Max :    10
Generation : 195  |  Min :  -193  |  Avg :   -88  |  Max :   -10
Generation : 196  |  Min :  -186  |  Avg :   -86  |  Max :    -9
Generation : 197  |  Min :  -180  |  Avg :   -95  |  Max :    -8
Generation : 198  |  Min :  -143  |  Avg :   -73  |  Max :    26
Generation : 199  |  Min :  -168  |  Avg :   -78  |  Max :    14
Generation : 200  |  Min :  -209  |  Avg :   -87  |  Max :   -19
Generation : 201  |  Min :  -186  |  Avg :   -88  |  Max :    -6
Generation : 202  |  Min :  -166  |  Avg :   -90  |  Max :   -24
Generation : 203  |  Min :  -166  |  Avg :   -96  |  Max :   -29
Generation : 204  |  Min :  -190  |  Avg :   -96  |  Max :   -45
Generation : 205  |  Min :  -162  |  Avg :   -75  |  Max :    15
Generation : 206  |  Min :  -199  |  Avg :   -96  |  Max :   -11
Generation : 207  |  Min :  -204  |  Avg :   -97  |  Max :   -21
Generation : 208  |  Min :  -197  |  Avg :   -95  |  Max :   -19
Generation : 209  |  Min :  -167  |  Avg :   -91  |  Max :   -23
Generation : 210  |  Min :  -209  |  Avg :   -91  |  Max :    22
Generation : 211  |  Min :  -192  |  Avg :   -96  |  Max :   -21
Generation : 212  |  Min :  -165  |  Avg :   -94  |  Max :   -36
Generation : 213  |  Min :  -200  |  Avg :   -99  |  Max :   -41
Generation : 214  |  Min :  -192  |  Avg :   -74  |  Max :    14
Generation : 215  |  Min :  -193  |  Avg :   -89  |  Max :    19
Generation : 216  |  Min :  -168  |  Avg :   -65  |  Max :    44
Generation : 217  |  Min :  -177  |  Avg :   -92  |  Max :    -9
Generation : 218  |  Min :  -169  |  Avg :   -97  |  Max :    -6
Generation : 219  |  Min :  -184  |  Avg :   -97  |  Max :    -1
Generation : 220  |  Min :  -148  |  Avg :   -85  |  Max :    16
Generation : 221  |  Min :  -174  |  Avg :   -92  |  Max :   -22
Generation : 222  |  Min :  -177  |  Avg :   -96  |  Max :   -44
Generation : 223  |  Min :  -178  |  Avg :   -96  |  Max :   -45
Generation : 224  |  Min :  -186  |  Avg :   -91  |  Max :    15
Generation : 225  |  Min :  -218  |  Avg :   -90  |  Max :     3
Generation : 226  |  Min :  -197  |  Avg :   -89  |  Max :     1
Generation : 227  |  Min :  -214  |  Avg :   -98  |  Max :   -41
Generation : 228  |  Min :  -178  |  Avg :   -88  |  Max :    13
Generation : 229  |  Min :  -200  |  Avg :   -87  |  Max :     3
Generation : 230  |  Min :  -211  |  Avg :   -79  |  Max :    20
Generation : 231  |  Min :  -187  |  Avg :  -101  |  Max :   -43
Generation : 232  |  Min :  -217  |  Avg :  -105  |  Max :   -47
Generation : 233  |  Min :  -177  |  Avg :   -97  |  Max :   -44
Generation : 234  |  Min :  -166  |  Avg :   -95  |  Max :   -23
Generation : 235  |  Min :  -149  |  Avg :   -88  |  Max :   -19
Generation : 236  |  Min :  -171  |  Avg :   -89  |  Max :     1
Generation : 237  |  Min :  -176  |  Avg :  -101  |  Max :   -50
Generation : 238  |  Min :  -170  |  Avg :  -100  |  Max :   -50
Generation : 239  |  Min :  -188  |  Avg :   -93  |  Max :    -5
Generation : 240  |  Min :  -164  |  Avg :   -88  |  Max :     9
Generation : 241  |  Min :  -187  |  Avg :   -98  |  Max :   -22
Generation : 242  |  Min :  -185  |  Avg :   -89  |  Max :   -17
Generation : 243  |  Min :  -184  |  Avg :   -98  |  Max :   -33
Generation : 244  |  Min :  -197  |  Avg :  -102  |  Max :   -33
Generation : 245  |  Min :  -160  |  Avg :   -94  |  Max :     4
Generation : 246  |  Min :  -192  |  Avg :   -93  |  Max :     4
Generation : 247  |  Min :  -184  |  Avg :   -98  |  Max :   -19
Generation : 248  |  Min :  -190  |  Avg :   -90  |  Max :     6
Generation : 249  |  Min :  -175  |  Avg :   -99  |  Max :   -44
Generation : 250  |  Min :  -186  |  Avg :   -97  |  Max :   -37
Generation : 251  |  Min :  -183  |  Avg :   -93  |  Max :   -26
Generation : 252  |  Min :  -166  |  Avg :   -93  |  Max :    -3
Generation : 253  |  Min :  -170  |  Avg :   -93  |  Max :   -15
Generation : 254  |  Min :  -172  |  Avg :   -89  |  Max :    -2
Generation : 255  |  Min :  -174  |  Avg :   -98  |  Max :   -16
Generation : 256  |  Min :  -217  |  Avg :   -96  |  Max :   -28
Generation : 257  |  Min :  -207  |  Avg :   -98  |  Max :   -38
Generation : 258  |  Min :  -229  |  Avg :   -96  |  Max :    -1
Generation : 259  |  Min :  -190  |  Avg :   -93  |  Max :   -12
Generation : 260  |  Min :  -190  |  Avg :   -86  |  Max :    -6
Generation : 261  |  Min :  -176  |  Avg :   -92  |  Max :   -24
Generation : 262  |  Min :  -209  |  Avg :   -93  |  Max :    -1
Generation : 263  |  Min :  -209  |  Avg :   -78  |  Max :    27
Generation : 264  |  Min :  -157  |  Avg :   -79  |  Max :    21
